employee_id,task_id,Task Description,Category,required_skills,employee_skills,skill_match_score,complexity_level,availability,past_performance,suitability_score
E57241,T45519,Automate tests,testing,"['c++', 'matplotlib', 'seo', 'big data', 'prometheus']",['javascript'],0.0,3,0.7011489665489419,0.4283355193097834,0.061928597167046656
E56190,T11897,Monitor production systems,devops,"['figma', 'aws', 'jira', 'oracle']","['terraform', 'kafka']",0.0,2,0.727327149668433,0.5540710163108026,0.2920376514531631
E86506,T60396,Migrate services to Azure,cloud,"['pytorch', 'prometheus', 'transformer', 'catboost']",['mongodb'],0.0,2,0.63990002285943,0.4710386899289869,0.2361916162436988
E5450,T25420,Optimize cloud costs,cloud,"['selenium', 'angular', 'power bi', 'grafana', 'jira', 'hibernate']","['kafka', 'tensorflow']",0.0,3,0.7046011049028312,0.6967036204984786,0.3146837418855818
E89589,T87923,Train NLP models,ai/ml,"['seo', 'aws', 'salesforce', 'pandas', 'pytorch', 'spring', 'big data']",['angular'],0.0,3,0.7021514602097699,0.7382385044542972,0.321107206414485
E16726,T25261,Set up CI/CD pipeline,devops,"['flask', 'aws', 'oracle', 'sql', 'prometheus', 'bash', 'seo']",['spring'],0.0,3,0.598778103664692,0.3512995420470554,0.4224934571699739
E59305,T5119,Automate tests,testing,"['seo', 'vue', 'prometheus', 'flask', 'big data', 'oracle', 'css']",['bash'],0.0,3,0.7528654558573703,0.5520413602483965,0.1543956396072772
E11307,T65375,Optimize frontend performance,frontend,"['node.js', 'big data', 'mysql', 'docker', 'transformer', 'xgboost', 'figma']","['aws', 'azure']",0.0,3,0.6466341576687437,0.35680616551039257,0.33716281255222424
E27826,T59020,Optimize frontend performance,frontend,"['prometheus', 'jira', 'big data', 'numpy']","['figma', 'azure']",0.0,3,0.7211145405317934,0.6498491030914195,0.14619147517230033
E58643,T48321,Train NLP models,ai/ml,"['gcp', 'bash', 'react', 'LSTM', 'pandas', 'oracle', 'sql']","['terraform', 'css']",0.0,3,0.7728343275441798,0.5453617370485417,0.3502993907656692
E52276,T98543,Train NLP models,ai/ml,"['tableau', 'rest api', 'selenium', 'spring', 'kubernetes']","['jira', 'sql']",0.0,2,0.6953329967085612,0.5308827956486715,0.19942057726549559
E19632,T6711,Train NLP models,ai/ml,"['big data', 'transformer', 'catboost', 'angular', 'postgresql', 'python']",['tensorflow'],0.0,3,0.6061494551881855,0.3646391462755866,0.358014205635657
E75652,T35180,Train NLP models,ai/ml,"['IsolationForest', 'ARIMA', 'java', 'hibernate', 'scikit-learn', 'c++', 'pandas']","['microservices', 'figma']",0.0,3,0.7054412383285329,0.5856069918589976,0.16883752432260735
E18195,T71636,Analyze customer churn,data science,"['javascript', 'spark', 'xgboost', 'pytorch', 'selenium']","['jira', 'bash']",0.0,2,0.7410589720584259,0.4396023815794823,0.20167873137442296
E4687,T21225,Analyze customer churn,data science,"['kafka', 'linux', 'pytest', 'vue', 'hibernate', 'IsolationForest']","['selenium', 'react', 'angular']",0.0,3,0.6735671464463748,0.690445741499362,-0.06594239768326177
E96030,T74645,Implement authentication,backend,"['big data', 'docker', 'javascript', 'IsolationForest', 'pandas']","['jira', 'kafka']",0.0,3,0.7510083019980791,0.48930735044608165,0.1463245650864549
E22669,T44332,Develop recommendation system,ai/ml,"['grafana', 'sap', 'jenkins', 'pytest']",['big data'],0.0,3,0.7413293627037549,0.5254978325096403,0.8007669620793165
E72854,T13394,Develop API endpoints,backend,"['scikit-learn', 'LSTM', 'prometheus', 'matplotlib', 'git']","['docker', 'css']",0.0,3,0.6618809653570025,0.606700598618342,0.27586141545563486
E75081,T46119,Perform load testing,testing,"['c++', 'mongodb', 'azure', 'css', 'bash', 'LSTM', 'pytest']",['LSTM'],0.14285714285714285,2,0.7288578975457212,0.35389165490602925,-0.005423560996243415
E19517,T14626,Train NLP models,ai/ml,"['java', 'linux', 'postgresql', 'wordpress', 'mysql']","['spark', 'mongodb', 'react']",0.0,3,0.6993355544014325,0.4343212355356718,0.08282578733235119
E86448,T17543,Develop recommendation system,ai/ml,"['postgresql', 'figma', 'pytest', 'docker', 'power bi']",['LSTM'],0.0,3,0.7289595994131499,0.6686047467521234,0.308832346269795
E79507,T17629,Set up CI/CD pipeline,devops,"['aws', 'gcp', 'numpy', 'bash', 'transformer', 'azure']",['LSTM'],0.0,3,0.6953712233020628,0.3920661870405785,-0.02044874123219495
E43939,T77187,Optimize frontend performance,frontend,"['git', 'selenium', 'postgresql', 'tableau']","['bash', 'sap']",0.0,3,0.7057290125945154,0.7326590606190904,-0.015050651211775679
E63031,T66901,Implement authentication,backend,"['terraform', 'vue', 'gcp', 'pytorch', 'transformer']","['kafka', 'selenium']",0.0,3,0.6948581075964766,0.4711940697300976,0.0259594643589085
E16908,T51547,Analyze customer churn,data science,"['spark', 'aws', 'LSTM', 'IsolationForest', 'java']",['matplotlib'],0.0,3,0.6492897256957313,0.5394020945820128,0.49137235536061385
E44025,T82375,Implement authentication,backend,"['angular', 'catboost', 'aws', 'figma']",['spark'],0.0,3,0.72655117371899,0.7140274167961307,0.06373353903556847
E6146,T91517,Migrate services to Azure,cloud,"['microservices', 'jenkins', 'sql', 'kafka', 'git', 'flask']",['flask'],0.16666666666666666,2,0.7906061604106802,0.5173156002241818,0.3550979301379211
E54078,T77352,Perform load testing,testing,"['tensorflow', 'bash', 'LSTM', 'tableau', 'pandas']",['node.js'],0.0,2,0.7588510414070329,0.6585906952942971,0.27088665991639166
E34804,T90262,Optimize cloud costs,cloud,"['rest api', 'pytest', 'azure', 'react', 'matplotlib', 'mysql']",['mongodb'],0.0,2,0.7904316117304069,0.6427128264242916,0.2839689916303721
E55486,T84287,Develop recommendation system,ai/ml,"['azure', 'transformer', 'javascript', 'tensorflow']","['power bi', 'xgboost', 'javascript']",0.16666666666666666,3,0.7801436677231486,0.5700716081252691,0.25500475745711915
E16666,T5202,Develop ML models,data science,"['node.js', 'LSTM', 'css', 'jenkins', 'sap', 'transformer', 'numpy']",['IsolationForest'],0.0,3,0.7337307042835064,0.35690724522649253,0.029928017597391166
E6945,T51718,Develop API endpoints,backend,"['prometheus', 'jenkins', 'vue', 'django', 'c++', 'jira', 'tableau']","['javascript', 'linux', 'tensorflow']",0.0,3,0.6953382206651864,0.7417299378100636,0.44067693972761757
E27256,T84233,Migrate services to Azure,cloud,"['django', 'pandas', 'microservices', 'big data']","['sap', 'java']",0.0,2,0.7449938765735328,0.7291949900384912,0.36061765347463326
E94559,T78066,Automate tests,testing,"['prometheus', 'jira', 'mongodb', 'node.js', 'aws']",['seo'],0.0,3,0.7539369415603107,0.7345033515060219,0.1160237254263439
E59188,T70253,Train NLP models,ai/ml,"['terraform', 'IsolationForest', 'kafka', 'grafana', 'microservices', 'prometheus', 'scikit-learn']","['python', 'angular']",0.0,2,0.7163215332021415,0.6303876078483486,0.4304978346659446
E17443,T14011,Set up CI/CD pipeline,devops,"['node.js', 'oracle', 'bash', 'transformer', 'pytorch']",['sap'],0.0,2,0.6765280285217183,0.6077697236090014,0.26966409579883
E92865,T19599,Design UI,frontend,"['transformer', 'java', 'react', 'seo', 'mysql']","['css', 'seo']",0.16666666666666666,3,0.689280779635111,0.48548120915779513,0.3680335851365484
E69963,T26463,Develop recommendation system,ai/ml,"['IsolationForest', 'LSTM', 'transformer', 'docker', 'django', 'terraform', 'react']","['pandas', 'matplotlib', 'numpy']",0.0,3,0.7488286437497967,0.7135673361184295,0.36437494740736
E81238,T44707,Design UI,frontend,"['salesforce', 'jira', 'vue', 'flask', 'git', 'hibernate', 'java']","['matplotlib', 'microservices', 'c++']",0.0,2,0.7349333225645946,0.47813349917809245,0.41255278383678273
E23310,T52032,Monitor production systems,devops,"['mysql', 'python', 'git', 'oracle']","['java', 'css', 'catboost']",0.0,3,0.6908030689151169,0.7495129958776467,0.5155224805516588
E98263,T69274,Develop recommendation system,ai/ml,"['oracle', 'catboost', 'gcp', 'azure', 'seo']",['scikit-learn'],0.0,2,0.6735359190173603,0.7228704699168396,0.1857714843576053
E60300,T38934,Migrate services to Azure,cloud,"['seo', 'vue', 'wordpress', 'terraform', 'spring']","['power bi', 'scikit-learn']",0.0,3,0.6711703275010628,0.48705966416340285,0.13466716006490512
E25242,T84532,Train NLP models,ai/ml,"['pytest', 'tableau', 'sql', 'mongodb', 'python', 'bash']",['javascript'],0.0,2,0.723328208738674,0.6343864847565115,0.3803226338392586
E82887,T37502,Implement authentication,backend,"['prometheus', 'java', 'microservices', 'matplotlib', 'linux']",['numpy'],0.0,2,0.6164213014531207,0.4380122154485836,0.21453246613297447
E65172,T81916,Develop ML models,data science,"['c++', 'selenium', 'linux', 'azure', 'matplotlib']","['big data', 'pytest', 'aws']",0.0,3,0.6331085041592123,0.4469333710229203,0.06465507968516065
E82153,T86525,Develop API endpoints,backend,"['vue', 'react', 'mongodb', 'big data']",['selenium'],0.0,2,0.6308883652427102,0.41592165661752944,0.08506839839119823
E34649,T51689,Set up CI/CD pipeline,devops,"['power bi', 'javascript', 'git', 'bash']",['react'],0.0,3,0.6912988875701924,0.5166670675217868,0.3873679508608401
E13191,T54883,Set up CI/CD pipeline,devops,"['scikit-learn', 'node.js', 'vue', 'IsolationForest', 'catboost', 'transformer']","['spark', 'mongodb']",0.0,3,0.7171255211628398,0.40182211393072975,0.25473116673869073
E64121,T60732,Optimize cloud costs,cloud,"['docker', 'numpy', 'sap', 'figma']",['pytorch'],0.0,3,0.6025525053009136,0.558790019878789,0.3227113080599856
E58463,T57420,Monitor production systems,devops,"['seo', 'tensorflow', 'aws', 'pytest', 'grafana']","['prometheus', 'xgboost', 'bash']",0.0,3,0.6702378379095136,0.3791579274747504,0.006919801752093946
E13963,T62386,Analyze customer churn,data science,"['terraform', 'scikit-learn', 'pytest', 'linux', 'django', 'jenkins']","['microservices', 'gcp']",0.0,3,0.7373170945201378,0.7245499654503752,0.23080760047071663
E85415,T19231,Set up CI/CD pipeline,devops,"['mysql', 'terraform', 'transformer', 'bash', 'vue', 'spring']",['jira'],0.0,3,0.6968352907047326,0.4395426461779235,0.6124362731948801
E29082,T21787,Monitor production systems,devops,"['django', 'flask', 'seo', 'kubernetes', 'rest api', 'sap', 'c++']","['matplotlib', 'css']",0.0,3,0.7607457051520004,0.6287624367881411,0.31803151718203526
E54336,T81425,Automate tests,testing,"['mongodb', 'vue', 'kubernetes', 'sql', 'selenium', 'sap', 'kafka']","['azure', 'angular', 'pytorch']",0.0,2,0.7125883977106227,0.7456852484757357,0.5743958447091962
E51820,T82639,Develop recommendation system,ai/ml,"['django', 'prometheus', 'mysql', 'salesforce', 'sql', 'css', 'selenium']","['terraform', 'postgresql']",0.0,2,0.7157035857895472,0.570991365603135,0.21785105632011081
E37142,T53148,Perform load testing,testing,"['numpy', 'power bi', 'salesforce', 'oracle', 'selenium', 'jira']",['ARIMA'],0.0,3,0.6449260162343627,0.6041968250736685,0.4545329742748949
E90802,T67054,Monitor production systems,devops,"['salesforce', 'spring', 'microservices', 'hibernate', 'numpy', 'prometheus']","['azure', 'git', 'seo']",0.0,3,0.624021120217077,0.5015879449532146,0.29392433968366116
E25578,T96266,Optimize frontend performance,frontend,"['hibernate', 'LSTM', 'microservices', 'postgresql', 'c++', 'tableau', 'selenium']","['grafana', 'IsolationForest']",0.0,3,0.7010686025502926,0.6128931863548879,0.43093048803667916
E80692,T58409,Develop ML models,data science,"['catboost', 'figma', 'flask', 'selenium', 'ARIMA', 'aws', 'node.js']","['pandas', 'microservices', 'vue']",0.0,3,0.6796801699578124,0.5271935569468528,-0.030611833669770355
E73464,T1133,Optimize frontend performance,frontend,"['gcp', 'jenkins', 'hibernate', 'IsolationForest', 'pytest', 'bash', 'terraform']","['kubernetes', 'big data', 'java']",0.0,3,0.762572889258695,0.6582545651053126,0.3268628265710852
E22777,T94343,Design UI,frontend,"['tableau', 'kafka', 'azure', 'bash', 'mysql', 'selenium', 'microservices']","['postgresql', 'java']",0.0,2,0.7021538827759428,0.5107052428654643,0.15247535066611512
E64584,T57583,Optimize cloud costs,cloud,"['kafka', 'rest api', 'terraform', 'seo', 'selenium']","['mongodb', 'vue']",0.0,3,0.6456724512104556,0.5356090006097411,0.29337988619545896
E93044,T19724,Set up CI/CD pipeline,devops,"['mysql', 'ARIMA', 'oracle', 'vue', 'gcp', 'azure']",['git'],0.0,3,0.6565347177606073,0.5148727147448492,0.08718519828861074
E16107,T86511,Develop recommendation system,ai/ml,"['power bi', 'wordpress', 'kafka', 'mongodb', 'selenium', 'figma', 'c++']","['django', 'microservices', 'postgresql']",0.0,3,0.6575432910169232,0.6857014543237024,0.08003832709134837
E14252,T40255,Develop recommendation system,ai/ml,"['oracle', 'linux', 'azure', 'mongodb', 'catboost', 'transformer']","['big data', 'aws', 'pytorch']",0.0,3,0.71912578958924,0.5536208681246251,0.3402049760235173
E10153,T13933,Implement authentication,backend,"['flask', 'jira', 'ARIMA', 'jenkins', 'mongodb', 'mysql', 'big data']","['css', 'react']",0.0,2,0.6811592276970784,0.500424855994091,0.332965953430237
E87616,T46405,Perform load testing,testing,"['javascript', 'selenium', 'salesforce', 'prometheus', 'flask']",['transformer'],0.0,2,0.7607574398464539,0.4809489521407724,0.27308808877732604
E94771,T68681,Develop ML models,data science,"['selenium', 'git', 'matplotlib', 'sql']",['postgresql'],0.0,3,0.7040394039312053,0.46550728994152646,0.23666727878043672
E8315,T65939,Implement authentication,backend,"['salesforce', 'LSTM', 'c++', 'pytest', 'sap']","['prometheus', 'django', 'angular']",0.0,2,0.5699747449033999,0.7072283480636979,0.23118268424391306
E57257,T68936,Optimize frontend performance,frontend,"['jenkins', 'java', 'IsolationForest', 'scikit-learn', 'xgboost', 'jira', 'tableau']","['javascript', 'kubernetes']",0.0,3,0.5567255042289576,0.5821608562823517,0.32373911154352303
E90735,T24153,Design UI,frontend,"['css', 'ARIMA', 'mongodb', 'sap']","['kubernetes', 'prometheus', 'aws']",0.0,2,0.6608042344013344,0.6101432207039446,0.41574444353828377
E93483,T43089,Optimize frontend performance,frontend,"['kubernetes', 'seo', 'terraform', 'postgresql', 'LSTM']","['pytest', 'grafana']",0.0,3,0.7376861594111612,0.48086205861187636,-0.06946639592838807
E85561,T48957,Migrate services to Azure,cloud,"['sql', 'flask', 'selenium', 'vue', 'mongodb']",['big data'],0.0,3,0.7594281614034372,0.49260517589136177,0.2488318648394629
E9320,T37905,Automate tests,testing,"['matplotlib', 'c++', 'microservices', 'sql', 'vue', 'figma']",['tensorflow'],0.0,3,0.6676759779411793,0.6404411523946206,0.15862203847836304
E14774,T35306,Train NLP models,ai/ml,"['big data', 'sap', 'prometheus', 'selenium', 'microservices', 'angular', 'rest api']","['transformer', 'spring', 'wordpress']",0.0,3,0.7460556095790667,0.5545217727334384,0.11896193859308776
E4517,T27447,Develop recommendation system,ai/ml,"['angular', 'microservices', 'javascript', 'IsolationForest', 'tableau']","['transformer', 'html', 'node.js']",0.0,3,0.6818347955937979,0.6645566416235558,0.38308198262293297
E68898,T5565,Implement authentication,backend,"['seo', 'azure', 'bash', 'git', 'sap']","['hibernate', 'oracle']",0.0,3,0.6878034012518205,0.3916074260605341,0.3013078249086695
E41924,T28819,Automate tests,testing,"['grafana', 'vue', 'c++', 'tableau']","['hibernate', 'rest api']",0.0,2,0.6515281581297478,0.6309583172495076,0.025607690117890602
E47461,T8872,Develop API endpoints,backend,"['matplotlib', 'sap', 'kubernetes', 'mongodb', 'postgresql', 'spark']","['angular', 'sql']",0.0,3,0.6787491428954715,0.39868662734928006,0.1527888354442929
E3202,T82823,Develop ML models,data science,"['java', 'LSTM', 'node.js', 'linux', 'angular']",['LSTM'],0.2,3,0.6705421249975261,0.6855867566575251,0.10425977595377564
E15919,T11576,Implement authentication,backend,"['xgboost', 'microservices', 'mysql', 'transformer', 'selenium']",['rest api'],0.0,3,0.7873237136872667,0.40331117164202257,0.3168212684828927
E75079,T82953,Migrate services to Azure,cloud,"['aws', 'terraform', 'catboost', 'c++']",['big data'],0.0,2,0.6817816438656967,0.3912349067437604,0.32179771793019035
E83667,T67212,Monitor production systems,devops,"['spring', 'mongodb', 'big data', 'docker', 'kafka']","['pandas', 'linux', 'javascript']",0.0,3,0.6734589187074583,0.4448462921998534,0.5765351547746878
E89874,T83665,Develop recommendation system,ai/ml,"['linux', 'figma', 'grafana', 'python', 'pandas', 'jenkins']",['azure'],0.0,3,0.6959435891107136,0.4648962808763194,0.333512597611674
E77521,T48420,Develop API endpoints,backend,"['tableau', 'xgboost', 'catboost', 'jira']","['css', 'spring']",0.0,3,0.6752805708607262,0.5819854484720275,0.07763526739078486
E48666,T41142,Automate tests,testing,"['react', 'django', 'kafka', 'ARIMA', 'grafana']","['terraform', 'java', 'pytorch']",0.0,2,0.7340181339505841,0.3569322406229122,0.3984178499783968
E97789,T69175,Set up CI/CD pipeline,devops,"['xgboost', 'kafka', 'transformer', 'prometheus', 'LSTM']",['pytest'],0.0,3,0.6514033740092096,0.43852973483985747,0.08699364784056346
E98989,T51555,Train NLP models,ai/ml,"['html', 'hibernate', 'catboost', 'ARIMA', 'prometheus']","['power bi', 'node.js', 'LSTM']",0.0,3,0.6634512141103497,0.40124255359089345,0.39420978813535157
E45932,T88211,Analyze customer churn,data science,"['javascript', 'prometheus', 'html', 'seo']","['big data', 'pytorch']",0.0,3,0.7876040092604416,0.49299756783931226,0.1466162722391774
E35197,T29127,Implement authentication,backend,"['spring', 'jenkins', 'seo', 'xgboost', 'linux']","['transformer', 'scikit-learn']",0.0,3,0.6810031595331594,0.7203033273112396,0.3200268663048691
E91173,T24868,Automate tests,testing,"['spark', 'rest api', 'matplotlib', 'jira', 'power bi']",['pytorch'],0.0,3,0.6978066697077877,0.3746040772970063,0.2634106781103516
E2767,T60486,Develop API endpoints,backend,"['jira', 'scikit-learn', 'IsolationForest', 'terraform', 'transformer']","['flask', 'bash', 'tableau']",0.0,3,0.7657755567443988,0.3625809803519423,0.065045608705985
E60844,T40741,Analyze customer churn,data science,"['grafana', 'numpy', 'docker', 'transformer', 'python', 'azure', 'spark']","['tableau', 'node.js', 'angular']",0.0,2,0.7069513526155342,0.5887643268597222,0.2077727434293018
